occurtime,power
2020-12-30_20:40:00,89.12
2020-12-30_20:45:00,88.64
2020-12-30_20:50:00,90.16
2020-12-30_20:55:00,89.84
2020-12-30_21:00:00,0.0
2020-12-30_21:05:00,0.0
2020-12-30_21:10:00,0.0
2020-12-30_21:15:00,0.0
2020-12-30_21:20:00,0.0
2020-12-30_21:25:00,0.0
2020-12-30_21:30:00,100.64
2020-12-30_21:35:00,98.72
2020-12-30_21:40:00,97.12
2020-12-30_21:45:00,95.92
2020-12-30_21:50:00,94.16
2020-12-30_21:55:00,92.8
2020-12-30_22:00:00,91.04
2020-12-30_22:05:00,91.76
2020-12-30_22:10:00,87.68
2020-12-30_22:15:00,86.24
2020-12-30_22:20:00,86.08
2020-12-30_22:25:00,88.32
2020-12-30_22:30:00,87.44
2020-12-30_22:35:00,87.12
2020-12-30_22:40:00,86.24
2020-12-30_22:45:00,88.16
2020-12-30_22:50:00,87.76
2020-12-30_22:55:00,88.08
2020-12-30_23:00:00,88.64
2020-12-30_23:05:00,88.24
2020-12-30_23:10:00,86.8
2020-12-30_23:15:00,86.24
2020-12-30_23:20:00,0.0
2020-12-30_23:25:00,0.0
2020-12-30_23:30:00,0.0
2020-12-30_23:35:00,0.0
2020-12-30_23:40:00,0.0
2020-12-30_23:45:00,0.0
2020-12-30_23:50:00,0.0
2020-12-30_23:55:00,100.88
2020-12-31_00:00:00,97.44
2020-12-31_00:05:00,95.28
2020-12-31_00:10:00,94.08
2020-12-31_00:15:00,92.72
2020-12-31_00:20:00,91.6
2020-12-31_00:25:00,91.2
2020-12-31_00:30:00,90.72
2020-12-31_00:35:00,90.64
2020-12-31_00:40:00,90.24
2020-12-31_00:45:00,89.36
2020-12-31_00:50:00,90.24
2020-12-31_00:55:00,88.08
2020-12-31_01:00:00,87.76
2020-12-31_01:05:00,87.84
2020-12-31_01:10:00,87.92
2020-12-31_01:15:00,88.16
2020-12-31_01:20:00,89.36
2020-12-31_01:25:00,89.04
2020-12-31_01:30:00,89.84
2020-12-31_01:35:00,89.6
2020-12-31_01:40:00,89.92
2020-12-31_01:45:00,89.84
2020-12-31_01:50:00,90.16
2020-12-31_01:55:00,89.76
2020-12-31_02:00:00,90.24
2020-12-31_02:05:00,90.16
2020-12-31_02:10:00,0.0
2020-12-31_02:15:00,0.0
2020-12-31_02:20:00,0.0
2020-12-31_02:25:00,0.0
2020-12-31_02:30:00,0.0
2020-12-31_02:35:00,0.0
2020-12-31_02:40:00,0.0
2020-12-31_02:50:00,99.44
2020-12-31_02:55:00,95.76
2020-12-31_03:00:00,95.12
2020-12-31_03:05:00,94.08
2020-12-31_03:10:00,91.6
2020-12-31_03:15:00,90.88
2020-12-31_03:20:00,90.88
2020-12-31_03:25:00,91.12
2020-12-31_03:30:00,90.16
2020-12-31_03:35:00,89.04
2020-12-31_03:40:00,89.12
2020-12-31_03:45:00,88.88
2020-12-31_03:50:00,88.4
2020-12-31_03:55:00,87.76
2020-12-31_04:00:00,88.0
2020-12-31_04:05:00,88.48
2020-12-31_04:10:00,88.72
2020-12-31_04:15:00,88.32
2020-12-31_04:20:00,87.04
2020-12-31_04:25:00,88.0
2020-12-31_04:30:00,0.0
2020-12-31_04:35:00,0.0
2020-12-31_04:40:00,0.0
2020-12-31_04:45:00,0.0
2020-12-31_04:50:00,0.0
2020-12-31_04:55:00,0.0
2020-12-31_05:00:00,100.8
2020-12-31_05:05:00,98.48
2020-12-31_05:10:00,95.44
2020-12-31_05:15:00,95.36
2020-12-31_05:25:00,92.4
2020-12-31_05:30:00,91.84
2020-12-31_05:35:00,90.72
2020-12-31_05:40:00,90.96
2020-12-31_05:45:00,90.24
2020-12-31_05:50:00,90.8
2020-12-31_05:55:00,90.32
2020-12-31_06:00:00,90.72
2020-12-31_06:05:00,89.44
2020-12-31_06:10:00,88.48
2020-12-31_06:15:00,89.04
2020-12-31_06:20:00,88.16
2020-12-31_06:25:00,88.72
2020-12-31_06:30:00,87.28
2020-12-31_06:35:00,86.88
2020-12-31_06:40:00,0.0
2020-12-31_06:45:00,0.0
2020-12-31_06:50:00,0.0
2020-12-31_06:55:00,0.0
2020-12-31_07:00:00,0.0
2020-12-31_07:05:00,0.0
2020-12-31_07:10:00,108.4
2020-12-31_07:15:00,99.6
2020-12-31_07:20:00,96.08
2020-12-31_07:25:00,95.12
2020-12-31_07:30:00,93.84
2020-12-31_07:35:00,92.72
2020-12-31_07:40:00,91.76
2020-12-31_07:45:00,91.84
2020-12-31_07:50:00,90.16
2020-12-31_07:55:00,90.88
2020-12-31_08:00:00,90.4
2020-12-31_08:10:00,89.76
2020-12-31_08:15:00,90.8
2020-12-31_08:20:00,90.48
2020-12-31_08:25:00,90.48
2020-12-31_08:30:00,91.6
2020-12-31_08:35:00,91.52
2020-12-31_08:40:00,91.28
2020-12-31_08:45:00,91.12
2020-12-31_08:50:00,0.0
2020-12-31_08:55:00,0.0
2020-12-31_09:00:00,0.0
2020-12-31_09:05:00,0.0
2020-12-31_09:10:00,0.0
2020-12-31_09:15:00,0.0
2020-12-31_09:20:00,107.12
2020-12-31_09:25:00,102.0
2020-12-31_09:30:00,98.8
2020-12-31_09:35:00,96.8
2020-12-31_09:40:00,95.04
2020-12-31_09:45:00,94.08
2020-12-31_09:50:00,94.08
2020-12-31_09:55:00,92.24
2020-12-31_10:00:00,92.4
2020-12-31_10:05:00,92.08
2020-12-31_10:10:00,91.84
2020-12-31_10:15:00,90.64
2020-12-31_10:20:00,90.72
2020-12-31_10:25:00,91.6
2020-12-31_10:30:00,91.44
2020-12-31_10:35:00,91.6
2020-12-31_10:40:00,89.92
2020-12-31_10:45:00,90.96
2020-12-31_10:50:00,90.64
2020-12-31_10:55:00,90.4
2020-12-31_11:00:00,0.0
2020-12-31_11:05:00,0.0
2020-12-31_11:10:00,0.0
2020-12-31_11:15:00,0.0
2020-12-31_11:20:00,0.0
2020-12-31_11:25:00,0.0
2020-12-31_11:30:00,102.72
2020-12-31_11:35:00,98.88
2020-12-31_11:40:00,96.16
2020-12-31_11:45:00,95.76
2020-12-31_11:50:00,94.08
2020-12-31_11:55:00,94.0
2020-12-31_12:00:00,93.52
2020-12-31_12:05:00,93.04
2020-12-31_12:10:00,93.04
2020-12-31_12:15:00,92.32
2020-12-31_12:20:00,91.6
2020-12-31_12:25:00,90.96
2020-12-31_12:30:00,91.36
2020-12-31_12:35:00,90.32
2020-12-31_12:40:00,90.72
2020-12-31_12:45:00,90.64
2020-12-31_12:50:00,90.56
2020-12-31_12:55:00,91.28
2020-12-31_13:00:00,0.0
2020-12-31_13:05:00,0.0
2020-12-31_13:10:00,0.0
2020-12-31_13:15:00,0.0
2020-12-31_13:20:00,0.0
2020-12-31_13:25:00,0.0
2020-12-31_13:30:00,107.6
2020-12-31_13:35:00,101.04
2020-12-31_13:40:00,98.72
2020-12-31_13:45:00,96.64
2020-12-31_13:50:00,95.36
2020-12-31_13:55:00,93.84
2020-12-31_14:00:00,93.76
2020-12-31_14:05:00,91.84
2020-12-31_14:10:00,91.76
2020-12-31_14:15:00,91.68
2020-12-31_14:20:00,91.28
2020-12-31_14:25:00,90.56
2020-12-31_14:30:00,90.64
2020-12-31_14:35:00,90.8
2020-12-31_14:40:00,89.2
2020-12-31_14:45:00,89.28
2020-12-31_14:50:00,90.08
2020-12-31_14:55:00,90.16
2020-12-31_15:00:00,89.36
2020-12-31_15:05:00,0.0
2020-12-31_15:10:00,0.0
2020-12-31_15:15:00,0.0
2020-12-31_15:20:00,0.0
2020-12-31_15:25:00,0.0
2020-12-31_15:30:00,0.0
2020-12-31_15:35:00,0.34
2020-12-31_15:40:00,102.4
2020-12-31_15:45:00,98.0
2020-12-31_15:50:00,95.76
2020-12-31_15:55:00,96.32
2020-12-31_16:00:00,96.08
2020-12-31_16:05:00,93.92
2020-12-31_16:10:00,93.68
2020-12-31_16:15:00,94.56
2020-12-31_16:20:00,94.72
2020-12-31_16:25:00,94.4
2020-12-31_16:30:00,94.32
2020-12-31_16:35:00,92.8
2020-12-31_16:40:00,91.76
2020-12-31_16:50:00,89.36
2020-12-31_16:55:00,91.36
2020-12-31_17:00:00,89.68
2020-12-31_17:05:00,89.12
2020-12-31_17:10:00,88.0
2020-12-31_17:15:00,90.08
2020-12-31_17:20:00,0.0
2020-12-31_17:25:00,0.0
2020-12-31_17:30:00,0.0
2020-12-31_17:35:00,0.0
2020-12-31_17:40:00,0.0
2020-12-31_17:45:00,0.0
2020-12-31_17:50:00,0.37
2020-12-31_17:55:00,104.48
2020-12-31_18:00:00,100.64
2020-12-31_18:05:00,97.84
2020-12-31_18:10:00,96.0
2020-12-31_18:15:00,95.12
2020-12-31_18:20:00,93.44
2020-12-31_18:25:00,94.8
2020-12-31_18:30:00,93.44
2020-12-31_18:35:00,92.0
2020-12-31_18:40:00,91.36
2020-12-31_18:45:00,90.96
2020-12-31_18:50:00,89.84
2020-12-31_18:55:00,89.68
2020-12-31_19:00:00,89.12
2020-12-31_19:05:00,90.4
2020-12-31_19:10:00,91.12
2020-12-31_19:15:00,90.16
2020-12-31_19:20:00,90.56
2020-12-31_19:25:00,90.8
2020-12-31_19:30:00,90.24
2020-12-31_19:35:00,89.92
2020-12-31_19:40:00,87.12
2020-12-31_19:45:00,87.44
2020-12-31_19:50:00,0.0
2020-12-31_19:55:00,0.0
2020-12-31_20:00:00,0.0
2020-12-31_20:05:00,0.0
2020-12-31_20:10:00,0.0
2020-12-31_20:15:00,0.0
2020-12-31_20:20:00,102.32
2020-12-31_20:25:00,99.52
2020-12-31_20:30:00,95.36
2020-12-31_20:35:00,94.64
2020-12-31_20:40:00,93.36
2020-12-31_20:45:00,92.96
2020-12-31_20:50:00,90.72
2020-12-31_20:55:00,91.84
2020-12-31_21:00:00,91.76
2020-12-31_21:05:00,91.36
2020-12-31_21:10:00,89.84
2020-12-31_21:15:00,90.16
2020-12-31_21:20:00,91.52
2020-12-31_21:25:00,90.24
2020-12-31_21:30:00,89.28
2020-12-31_21:35:00,89.36
2020-12-31_21:40:00,89.44
2020-12-31_21:45:00,89.76
2020-12-31_21:50:00,89.84
2020-12-31_21:55:00,88.96
2020-12-31_22:00:00,89.28
2020-12-31_22:05:00,0.0
2020-12-31_22:10:00,0.0
2020-12-31_22:15:00,0.0
2020-12-31_22:20:00,0.0
2020-12-31_22:25:00,0.0
2020-12-31_22:30:00,0.0
2020-12-31_22:35:00,106.4
2020-12-31_22:40:00,100.4
2020-12-31_22:45:00,98.16
2020-12-31_22:50:00,95.92
2020-12-31_22:55:00,94.16
2020-12-31_23:00:00,92.88
2020-12-31_23:05:00,92.32
2020-12-31_23:10:00,91.04
2020-12-31_23:15:00,90.56
2020-12-31_23:20:00,89.84
2020-12-31_23:25:00,89.12
2020-12-31_23:30:00,88.16
2020-12-31_23:35:00,87.6
2020-12-31_23:40:00,87.84
2020-12-31_23:45:00,87.44
2020-12-31_23:50:00,86.0
2020-12-31_23:55:00,86.64
2021-01-01_00:00:00,86.72
2021-01-01_00:05:00,86.96
2021-01-01_00:10:00,87.44
2021-01-01_00:15:00,87.6
2021-01-01_00:20:00,87.44
2021-01-01_00:25:00,0.0
2021-01-01_00:30:00,0.0
2021-01-01_00:35:00,0.0
2021-01-01_00:40:00,0.0
2021-01-01_00:45:00,0.0
2021-01-01_00:50:00,0.0
2021-01-01_00:55:00,102.08
2021-01-01_01:00:00,98.8
2021-01-01_01:05:00,96.56
2021-01-01_01:10:00,94.16
2021-01-01_01:15:00,93.12
2021-01-01_01:20:00,92.24
2021-01-01_01:25:00,92.56
2021-01-01_01:30:00,91.6
2021-01-01_01:35:00,91.44
2021-01-01_01:40:00,90.96
2021-01-01_01:45:00,92.16
2021-01-01_01:50:00,90.96
2021-01-01_01:55:00,91.12
2021-01-01_02:00:00,90.72
2021-01-01_02:05:00,89.92
2021-01-01_02:10:00,88.72
2021-01-01_02:15:00,89.12
2021-01-01_02:20:00,87.6
2021-01-01_02:25:00,88.4
2021-01-01_02:30:00,87.68
2021-01-01_02:35:00,88.0
2021-01-01_02:40:00,88.96
2021-01-01_02:45:00,90.32
2021-01-01_02:50:00,0.0
2021-01-01_02:55:00,0.0
2021-01-01_03:00:00,0.0
2021-01-01_03:05:00,0.0
2021-01-01_03:10:00,0.0
2021-01-01_03:15:00,0.0
2021-01-01_03:20:00,104.48
2021-01-01_03:25:00,100.8
2021-01-01_03:30:00,97.76
2021-01-01_03:35:00,96.88
2021-01-01_03:40:00,95.52
2021-01-01_03:45:00,94.16
2021-01-01_03:50:00,93.52
2021-01-01_03:55:00,93.52
2021-01-01_04:00:00,92.72
2021-01-01_04:05:00,92.8
2021-01-01_04:10:00,92.32
2021-01-01_04:15:00,91.76
2021-01-01_04:20:00,90.24
2021-01-01_04:25:00,88.96
2021-01-01_04:30:00,90.8
2021-01-01_04:35:00,91.6
2021-01-01_04:40:00,91.04
2021-01-01_04:45:00,91.92
2021-01-01_04:50:00,91.6
2021-01-01_04:55:00,90.8
2021-01-01_05:00:00,90.56
2021-01-01_05:05:00,90.56
2021-01-01_05:10:00,89.12
2021-01-01_05:15:00,0.0
2021-01-01_05:20:00,0.0
2021-01-01_05:25:00,0.0
2021-01-01_05:30:00,0.0
2021-01-01_05:35:00,0.0
2021-01-01_05:40:00,0.0
2021-01-01_05:45:00,0.0
2021-01-01_05:50:00,104.64
2021-01-01_05:55:00,100.0
2021-01-01_06:00:00,97.92
2021-01-01_06:05:00,96.08
2021-01-01_06:10:00,95.04
2021-01-01_06:15:00,95.28
2021-01-01_06:20:00,93.12
2021-01-01_06:25:00,91.92
2021-01-01_06:30:00,93.44
2021-01-01_06:35:00,93.52
2021-01-01_06:40:00,90.88
2021-01-01_06:45:00,88.72
2021-01-01_06:50:00,89.12
2021-01-01_06:55:00,88.64
2021-01-01_07:00:00,89.28
2021-01-01_07:05:00,88.8
2021-01-01_07:10:00,88.0
2021-01-01_07:15:00,89.12
2021-01-01_07:20:00,88.8
2021-01-01_07:25:00,90.0
2021-01-01_07:30:00,89.68
2021-01-01_07:35:00,0.0
2021-01-01_07:40:00,0.0
2021-01-01_07:45:00,0.0
2021-01-01_07:50:00,0.0
2021-01-01_07:55:00,0.0
2021-01-01_08:00:00,0.0
2021-01-01_08:05:00,101.44
2021-01-01_08:10:00,99.28
2021-01-01_08:15:00,96.96
2021-01-01_08:20:00,94.64
2021-01-01_08:25:00,94.16
2021-01-01_08:30:00,93.12
2021-01-01_08:35:00,93.28
2021-01-01_08:40:00,92.96
2021-01-01_08:45:00,92.48
2021-01-01_08:50:00,91.68
2021-01-01_08:55:00,91.12
2021-01-01_09:00:00,91.28
2021-01-01_09:05:00,91.28
2021-01-01_09:10:00,90.88
2021-01-01_09:15:00,90.72
2021-01-01_09:20:00,90.64
2021-01-01_09:25:00,90.0
2021-01-01_09:30:00,90.96
2021-01-01_09:35:00,0.0
2021-01-01_09:40:00,0.0
2021-01-01_09:45:00,0.0
2021-01-01_09:50:00,0.0
2021-01-01_09:55:00,0.0
2021-01-01_10:00:00,0.0
2021-01-01_10:05:00,0.0
2021-01-01_10:10:00,101.36
2021-01-01_10:15:00,97.76
2021-01-01_10:20:00,95.44
2021-01-01_10:25:00,96.4
2021-01-01_10:30:00,94.64
2021-01-01_10:35:00,94.0
2021-01-01_10:40:00,92.56
2021-01-01_10:45:00,93.12
2021-01-01_10:50:00,92.48
2021-01-01_10:55:00,91.92
2021-01-01_11:00:00,91.36
2021-01-01_11:05:00,90.72
2021-01-01_11:10:00,90.72
2021-01-01_11:15:00,90.64
2021-01-01_11:20:00,91.84
2021-01-01_11:25:00,90.08
2021-01-01_11:30:00,89.44
2021-01-01_11:35:00,90.08
2021-01-01_11:40:00,0.0
2021-01-01_11:45:00,0.0
2021-01-01_11:50:00,0.0
2021-01-01_11:55:00,0.0
2021-01-01_12:00:00,0.0
2021-01-01_12:05:00,0.0
2021-01-01_12:10:00,103.52
2021-01-01_12:15:00,100.0
2021-01-01_12:20:00,97.68
2021-01-01_12:25:00,95.68
2021-01-01_12:30:00,94.08
2021-01-01_12:35:00,93.28
2021-01-01_12:40:00,89.36
2021-01-01_12:45:00,92.16
2021-01-01_12:50:00,92.48
2021-01-01_12:55:00,91.76
2021-01-01_13:00:00,91.44
2021-01-01_13:05:00,91.6
2021-01-01_13:10:00,91.68
2021-01-01_13:15:00,91.92
2021-01-01_13:20:00,91.2
2021-01-01_13:25:00,90.24
2021-01-01_13:30:00,89.52
2021-01-01_13:35:00,90.32
2021-01-01_13:40:00,0.0
2021-01-01_13:45:00,0.0
2021-01-01_13:50:00,0.0
2021-01-01_13:55:00,0.0
2021-01-01_14:00:00,0.0
2021-01-01_14:05:00,0.0
2021-01-01_14:10:00,102.24
2021-01-01_14:15:00,98.0
2021-01-01_14:20:00,95.28
2021-01-01_14:25:00,93.84
2021-01-01_14:30:00,92.72
2021-01-01_14:35:00,91.92
2021-01-01_14:40:00,91.68
2021-01-01_14:45:00,92.16
2021-01-01_14:50:00,91.52
2021-01-01_14:55:00,91.04
2021-01-01_15:00:00,90.0
2021-01-01_15:05:00,90.72
2021-01-01_15:10:00,90.56
2021-01-01_15:15:00,91.76
2021-01-01_15:20:00,90.72
2021-01-01_15:25:00,91.44
2021-01-01_15:30:00,91.2
2021-01-01_15:35:00,0.0
2021-01-01_15:40:00,0.0
2021-01-01_15:45:00,0.0
2021-01-01_15:50:00,0.0
2021-01-01_15:55:00,0.0
2021-01-01_16:00:00,0.0
2021-01-01_16:05:00,103.76
2021-01-01_16:10:00,100.08
2021-01-01_16:15:00,95.68
2021-01-01_16:20:00,95.04
2021-01-01_16:25:00,94.8
2021-01-01_16:30:00,93.92
2021-01-01_16:35:00,93.76
2021-01-01_16:40:00,89.44
2021-01-01_16:45:00,90.16
2021-01-01_16:50:00,90.16
2021-01-01_16:55:00,88.8
2021-01-01_17:00:00,88.56
2021-01-01_17:05:00,90.88
2021-01-01_17:10:00,88.4
2021-01-01_17:15:00,89.04
2021-01-01_17:20:00,88.48
2021-01-01_17:25:00,86.96
2021-01-01_17:30:00,86.64
2021-01-01_17:35:00,0.0
2021-01-01_17:40:00,0.0
2021-01-01_17:45:00,0.0
2021-01-01_17:50:00,0.0
2021-01-01_17:55:00,0.0
2021-01-01_18:00:00,0.0
2021-01-01_18:05:00,102.08
2021-01-01_18:10:00,96.96
2021-01-01_18:15:00,95.04
2021-01-01_18:20:00,94.4
2021-01-01_18:25:00,94.16
2021-01-01_18:30:00,92.48
2021-01-01_18:35:00,92.24
2021-01-01_18:40:00,91.6
2021-01-01_18:45:00,90.48
2021-01-01_18:50:00,87.84
2021-01-01_18:55:00,87.2
2021-01-01_19:00:00,88.32
2021-01-01_19:05:00,87.76
2021-01-01_19:10:00,86.08
2021-01-01_19:15:00,87.6
2021-01-01_19:20:00,86.16
2021-01-01_19:25:00,86.88
2021-01-01_19:30:00,86.72
2021-01-01_19:35:00,88.64
2021-01-01_19:40:00,88.88
2021-01-01_19:45:00,0.0
2021-01-01_19:50:00,0.0
2021-01-01_19:55:00,0.0
2021-01-01_20:00:00,0.0
2021-01-01_20:05:00,0.0
2021-01-01_20:10:00,0.0
2021-01-01_20:15:00,101.44
2021-01-01_20:20:00,97.76
2021-01-01_20:25:00,96.16
2021-01-01_20:30:00,94.4
2021-01-01_20:35:00,93.28
2021-01-01_20:40:00,92.24
2021-01-01_20:45:00,89.6
2021-01-01_20:50:00,88.48
2021-01-01_20:55:00,90.56
2021-01-01_21:00:00,90.64
2021-01-01_21:05:00,88.88
2021-01-01_21:10:00,88.72
2021-01-01_21:15:00,88.08
2021-01-01_21:20:00,86.96
2021-01-01_21:25:00,88.8
2021-01-01_21:30:00,89.2
2021-01-01_21:35:00,89.52
2021-01-01_21:40:00,88.24
2021-01-01_21:45:00,88.32
2021-01-01_21:50:00,88.08
2021-01-01_21:55:00,0.0
2021-01-01_22:00:00,0.0
2021-01-01_22:05:00,0.0
2021-01-01_22:10:00,0.0
2021-01-01_22:15:00,0.0
2021-01-01_22:20:00,0.0
2021-01-01_22:25:00,0.0
2021-01-01_22:30:00,99.44
2021-01-01_22:35:00,96.0
2021-01-01_22:40:00,92.4
2021-01-01_22:45:00,91.52
2021-01-01_22:50:00,92.08
2021-01-01_22:55:00,90.8
2021-01-01_23:00:00,90.96
2021-01-01_23:05:00,90.16
2021-01-01_23:10:00,90.32
2021-01-01_23:15:00,90.64
2021-01-01_23:20:00,90.16
2021-01-01_23:25:00,90.0
2021-01-01_23:30:00,89.76
2021-01-01_23:35:00,90.0
2021-01-01_23:40:00,89.44
2021-01-01_23:45:00,89.36
2021-01-01_23:50:00,89.36
2021-01-01_23:55:00,89.12
2021-01-02_00:00:00,89.52
2021-01-02_00:05:00,88.8
2021-01-02_00:10:00,89.12
2021-01-02_00:15:00,89.12
2021-01-02_00:20:00,89.76
2021-01-02_00:25:00,89.28
2021-01-02_00:30:00,90.0
2021-01-02_00:35:00,89.2
2021-01-02_00:40:00,0.0
2021-01-02_00:45:00,0.0
2021-01-02_00:50:00,0.0
2021-01-02_00:55:00,0.0
2021-01-02_01:00:00,0.0
2021-01-02_01:05:00,0.0
2021-01-02_01:10:00,102.64
2021-01-02_01:15:00,100.64
2021-01-02_01:20:00,97.68
2021-01-02_01:25:00,97.52
2021-01-02_01:30:00,96.32
2021-01-02_01:35:00,95.76
2021-01-02_01:40:00,95.12
2021-01-02_01:45:00,95.12
2021-01-02_01:50:00,94.88
2021-01-02_01:55:00,94.08
2021-01-02_02:00:00,94.16
2021-01-02_02:05:00,94.24
2021-01-02_02:10:00,93.68
2021-01-02_02:15:00,92.72
2021-01-02_02:20:00,93.36
2021-01-02_02:25:00,93.52
2021-01-02_02:30:00,93.68
2021-01-02_02:35:00,93.28
2021-01-02_02:40:00,93.28
2021-01-02_02:45:00,94.16
2021-01-02_02:50:00,94.16
2021-01-02_02:55:00,93.52
2021-01-02_03:00:00,93.2
2021-01-02_03:05:00,92.56
2021-01-02_03:10:00,93.52
2021-01-02_03:15:00,93.12
2021-01-02_03:25:00,93.2
2021-01-02_03:30:00,92.56
2021-01-02_03:35:00,92.8
2021-01-02_03:40:00,91.36
2021-01-02_03:45:00,91.52
2021-01-02_03:50:00,92.8
2021-01-02_03:55:00,92.8
2021-01-02_04:00:00,92.88
2021-01-02_04:05:00,92.8
2021-01-02_04:10:00,91.68
2021-01-02_04:15:00,91.44
2021-01-02_04:20:00,91.28
2021-01-02_04:25:00,91.36
2021-01-02_04:30:00,91.6
2021-01-02_04:35:00,92.16
2021-01-02_04:40:00,90.4
2021-01-02_04:45:00,90.88
2021-01-02_04:50:00,90.56
2021-01-02_04:55:00,90.8
2021-01-02_05:00:00,90.32
2021-01-02_05:05:00,91.44
2021-01-02_05:10:00,91.36
2021-01-02_05:15:00,92.32
2021-01-02_05:20:00,90.96
2021-01-02_05:25:00,90.48
2021-01-02_05:30:00,90.56
2021-01-02_05:35:00,90.56
2021-01-02_05:40:00,90.08
2021-01-02_05:45:00,90.64
2021-01-02_05:50:00,90.64
2021-01-02_05:55:00,89.92
2021-01-02_06:00:00,91.84
2021-01-02_06:05:00,91.28
2021-01-02_06:10:00,91.04
2021-01-02_06:15:00,90.48
2021-01-02_06:20:00,90.96
2021-01-02_06:25:00,91.2
2021-01-02_06:30:00,91.36
2021-01-02_06:35:00,91.76
2021-01-02_06:40:00,91.92
2021-01-02_06:45:00,92.16
2021-01-02_06:50:00,91.68
2021-01-02_06:55:00,91.12
2021-01-02_07:00:00,91.36
2021-01-02_07:05:00,91.6
2021-01-02_07:10:00,92.16
2021-01-02_07:15:00,91.6
2021-01-02_07:20:00,92.32
2021-01-02_07:25:00,92.64
2021-01-02_07:30:00,92.56
2021-01-02_07:35:00,92.96
2021-01-02_07:40:00,93.2
2021-01-02_07:45:00,92.4
2021-01-02_07:50:00,92.16
2021-01-02_07:55:00,92.56
2021-01-02_08:00:00,92.56
2021-01-02_08:05:00,92.8
2021-01-02_08:10:00,92.56
2021-01-02_08:20:00,92.4
2021-01-02_08:25:00,93.04
2021-01-02_08:30:00,92.96
2021-01-02_08:35:00,93.28
2021-01-02_08:40:00,92.24
2021-01-02_08:45:00,91.92
2021-01-02_08:50:00,92.48
2021-01-02_08:55:00,90.24
2021-01-02_09:00:00,90.32
2021-01-02_09:05:00,90.64
2021-01-02_09:10:00,90.88
2021-01-02_09:15:00,90.4
2021-01-02_09:20:00,92.56
2021-01-02_09:25:00,92.72
2021-01-02_09:30:00,92.96
2021-01-02_09:35:00,92.96
2021-01-02_09:40:00,90.24
2021-01-02_09:45:00,89.76
2021-01-02_09:50:00,90.88
2021-01-02_09:55:00,91.44
2021-01-02_10:00:00,92.72
2021-01-02_10:05:00,92.4
2021-01-02_10:10:00,92.4
2021-01-02_10:15:00,92.64
2021-01-02_10:20:00,92.96
2021-01-02_10:25:00,92.64
2021-01-02_10:30:00,92.96
2021-01-02_10:35:00,93.04
2021-01-02_10:40:00,92.72
2021-01-02_10:45:00,91.92
2021-01-02_10:50:00,92.48
2021-01-02_11:00:00,92.24
2021-01-02_11:05:00,91.92
2021-01-02_11:10:00,91.68
2021-01-02_11:15:00,90.48
2021-01-02_11:20:00,90.56
2021-01-02_11:25:00,89.92
2021-01-02_11:30:00,90.56
2021-01-02_11:35:00,92.4
2021-01-02_11:40:00,92.16
2021-01-02_11:45:00,92.0
2021-01-02_11:50:00,91.6
2021-01-02_11:55:00,91.44
2021-01-02_12:00:00,92.24
2021-01-02_12:05:00,92.16
2021-01-02_12:10:00,92.16
2021-01-02_12:15:00,92.0
2021-01-02_12:20:00,91.68
2021-01-02_12:25:00,91.6
2021-01-02_12:30:00,91.52
2021-01-02_12:35:00,90.96
2021-01-02_12:40:00,90.96
2021-01-02_12:45:00,91.2
2021-01-02_12:50:00,91.76
2021-01-02_12:55:00,92.48
2021-01-02_13:00:00,91.6
2021-01-02_13:05:00,91.36
2021-01-02_13:10:00,91.52
2021-01-02_13:15:00,90.96
2021-01-02_13:20:00,90.88
2021-01-02_13:25:00,91.52
2021-01-02_13:30:00,91.2
2021-01-02_13:35:00,90.8
2021-01-02_13:40:00,91.68
2021-01-02_13:45:00,91.36
2021-01-02_13:50:00,91.44
2021-01-02_13:55:00,90.4
2021-01-02_14:00:00,91.04
2021-01-02_14:05:00,89.52
2021-01-02_14:10:00,90.16
2021-01-02_14:15:00,90.0
2021-01-02_14:20:00,90.32
2021-01-02_14:25:00,89.52
2021-01-02_14:30:00,89.84
2021-01-02_14:35:00,90.08
2021-01-02_14:40:00,90.16
2021-01-02_14:45:00,90.24
2021-01-02_14:50:00,90.48
2021-01-02_14:55:00,90.16
2021-01-02_15:00:00,90.48
2021-01-02_15:05:00,89.44
2021-01-02_15:10:00,89.92
2021-01-02_15:15:00,89.92
2021-01-02_15:20:00,88.16
2021-01-02_15:25:00,88.72
2021-01-02_15:30:00,89.52
2021-01-02_15:40:00,91.04
2021-01-02_15:45:00,90.8
2021-01-02_15:50:00,90.8
2021-01-02_15:55:00,91.12
2021-01-02_16:00:00,90.72
2021-01-02_16:05:00,91.6
2021-01-02_16:10:00,91.44
2021-01-02_16:15:00,91.36
2021-01-02_16:20:00,90.08
2021-01-02_16:25:00,90.32
2021-01-02_16:30:00,90.48
2021-01-02_16:35:00,90.16
2021-01-02_16:40:00,90.24
2021-01-02_16:45:00,89.76
2021-01-02_16:50:00,89.68
2021-01-02_16:55:00,90.48
2021-01-02_17:00:00,89.84
2021-01-02_17:05:00,89.84
2021-01-02_17:10:00,91.2
2021-01-02_17:15:00,87.44
2021-01-02_17:20:00,87.92
2021-01-02_17:25:00,88.88
2021-01-02_17:30:00,87.6
2021-01-02_17:35:00,91.04
2021-01-02_17:40:00,90.32
2021-01-02_17:45:00,90.08
2021-01-02_17:50:00,90.0
